5.000000000000000000e+00,1.000000000000000000e+00,3.162000000000000000e+03,1.638200000000000000e+04
5.000000000000000000e+00,1.000000000000000000e+00,4.488000000000000000e+03,1.505600000000000000e+04
1.000000000000000000e+01,1.000000000000000000e+00,3.817000000000000000e+03,1.572700000000000000e+04
5.000000000000000000e+00,4.000000000000000000e+00,3.261000000000000000e+03,1.628300000000000000e+04
5.000000000000000000e+00,4.000000000000000000e+00,3.422000000000000000e+03,1.612200000000000000e+04
5.000000000000000000e+00,4.000000000000000000e+00,2.887000000000000000e+03,1.665700000000000000e+04
5.000000000000000000e+00,4.000000000000000000e+00,4.054000000000000000e+03,1.549000000000000000e+04
6.000000000000000000e+00,4.000000000000000000e+00,2.843000000000000000e+03,1.670100000000000000e+04
7.000000000000000000e+00,4.000000000000000000e+00,3.940000000000000000e+03,1.560400000000000000e+04
8.000000000000000000e+00,4.000000000000000000e+00,4.278000000000000000e+03,1.526600000000000000e+04
9.000000000000000000e+00,4.000000000000000000e+00,3.433000000000000000e+03,1.611100000000000000e+04
1.000000000000000000e+01,4.000000000000000000e+00,4.235000000000000000e+03,1.530900000000000000e+04
1.100000000000000000e+01,4.000000000000000000e+00,3.928000000000000000e+03,1.561600000000000000e+04
1.200000000000000000e+01,4.000000000000000000e+00,4.021000000000000000e+03,1.552300000000000000e+04
1.300000000000000000e+01,4.000000000000000000e+00,5.479000000000000000e+03,1.406500000000000000e+04
1.400000000000000000e+01,4.000000000000000000e+00,4.779000000000000000e+03,1.476500000000000000e+04
1.500000000000000000e+01,4.000000000000000000e+00,5.562000000000000000e+03,1.398200000000000000e+04
1.600000000000000000e+01,4.000000000000000000e+00,4.756000000000000000e+03,1.478800000000000000e+04
1.700000000000000000e+01,4.000000000000000000e+00,5.845000000000000000e+03,1.369900000000000000e+04
1.800000000000000000e+01,4.000000000000000000e+00,5.901000000000000000e+03,1.364300000000000000e+04
1.900000000000000000e+01,4.000000000000000000e+00,4.326000000000000000e+03,1.521800000000000000e+04
2.000000000000000000e+01,4.000000000000000000e+00,6.053000000000000000e+03,1.349100000000000000e+04
2.100000000000000000e+01,4.000000000000000000e+00,6.302000000000000000e+03,1.324200000000000000e+04
2.200000000000000000e+01,4.000000000000000000e+00,5.663000000000000000e+03,1.388100000000000000e+04
2.300000000000000000e+01,4.000000000000000000e+00,6.222000000000000000e+03,1.332200000000000000e+04
2.400000000000000000e+01,4.000000000000000000e+00,6.442000000000000000e+03,1.310200000000000000e+04
2.500000000000000000e+01,4.000000000000000000e+00,5.362000000000000000e+03,1.418200000000000000e+04
2.600000000000000000e+01,4.000000000000000000e+00,5.138000000000000000e+03,1.440600000000000000e+04
2.700000000000000000e+01,4.000000000000000000e+00,6.432000000000000000e+03,1.311200000000000000e+04
2.800000000000000000e+01,4.000000000000000000e+00,5.855000000000000000e+03,1.368900000000000000e+04
2.900000000000000000e+01,4.000000000000000000e+00,5.882000000000000000e+03,1.366200000000000000e+04
3.000000000000000000e+01,4.000000000000000000e+00,5.083000000000000000e+03,1.446100000000000000e+04
3.100000000000000000e+01,4.000000000000000000e+00,5.898000000000000000e+03,1.364600000000000000e+04
5.000000000000000000e+00,1.000000000000000000e+01,3.367000000000000000e+03,1.617700000000000000e+04
5.000000000000000000e+00,1.000000000000000000e+01,3.153000000000000000e+03,1.639100000000000000e+04
5.000000000000000000e+00,1.000000000000000000e+01,2.153000000000000000e+03,1.739100000000000000e+04
6.000000000000000000e+00,1.000000000000000000e+01,3.642000000000000000e+03,1.590200000000000000e+04
6.000000000000000000e+00,1.000000000000000000e+01,3.784000000000000000e+03,1.576000000000000000e+04
6.000000000000000000e+00,1.000000000000000000e+01,2.606000000000000000e+03,1.693800000000000000e+04
7.000000000000000000e+00,1.000000000000000000e+01,4.777000000000000000e+03,1.476700000000000000e+04
7.000000000000000000e+00,1.000000000000000000e+01,4.123000000000000000e+03,1.542100000000000000e+04
7.000000000000000000e+00,1.000000000000000000e+01,4.595000000000000000e+03,1.494900000000000000e+04
8.000000000000000000e+00,1.000000000000000000e+01,4.705000000000000000e+03,1.483900000000000000e+04
8.000000000000000000e+00,1.000000000000000000e+01,4.539000000000000000e+03,1.500500000000000000e+04
8.000000000000000000e+00,1.000000000000000000e+01,3.625000000000000000e+03,1.591900000000000000e+04
9.000000000000000000e+00,1.000000000000000000e+01,4.864000000000000000e+03,1.468000000000000000e+04
