5.000000000000000000e+00,1.000000000000000000e+01,2.647167949860372294e-01,4.505903204464347595e-07,2.651418959328781799e-01,4.311905573901306641e-07
5.000000000000000000e+00,1.000000000000000000e+01,2.538676112969214249e-01,1.350226922794563114e-06,2.142500252254669058e-01,4.942318004186311604e-05
8.000000000000000000e+00,1.000000000000000000e+01,3.561775553386928306e-01,5.360760216832898460e-12,3.874272295872563943e-01,4.346558021315170966e-14
8.000000000000000000e+00,1.000000000000000000e+01,3.468695209460557760e-01,2.038725504756091951e-11,3.209199257794044802e-01,6.736143951970591838e-10
1.100000000000000000e+01,1.000000000000000000e+01,3.082093339000541166e-01,3.322951995824272537e-09,2.975918677724203598e-01,1.190430254164154497e-08
1.100000000000000000e+01,1.000000000000000000e+01,2.858877570432648008e-01,4.582116409147066097e-08,2.970817549702275961e-01,1.264067831584554347e-08
1.400000000000000000e+01,1.000000000000000000e+01,2.730755519585917890e-01,1.870036635710574038e-07,2.535323525453381799e-01,1.395711670171819593e-06
1.400000000000000000e+01,1.000000000000000000e+01,2.797866615337981089e-01,9.031983683889221099e-08,2.624806494138680613e-01,5.672489908498515449e-07
1.700000000000000000e+01,1.000000000000000000e+01,3.015244145530727726e-01,7.465188653150376019e-09,2.667825922474661993e-01,3.635730149396621877e-07
1.700000000000000000e+01,1.000000000000000000e+01,3.403025940335254185e-01,5.096668897879271864e-11,3.300823800972736977e-01,2.033551797575615752e-10
2.000000000000000000e+01,1.000000000000000000e+01,3.069088253797586652e-01,3.895878963963999124e-09,2.997722192449287504e-01,9.198459050438575094e-09
5.000000000000000000e+00,1.000000000000000000e+01,3.011903527357659427e-01,7.769172747937232835e-09,2.927961714454122011e-01,2.083329084302547735e-08
5.000000000000000000e+00,1.000000000000000000e+01,2.980553005727755167e-01,1.127142237266806605e-08,2.904640245900398932e-01,2.724846654301283435e-08
7.000000000000000000e+00,1.000000000000000000e+01,3.623355327500856204e-01,2.162044560539626127e-12,3.607818740015768522e-01,2.723730037535783406e-12
7.000000000000000000e+00,1.000000000000000000e+01,2.997944954158390241e-01,9.174155575711313624e-09,2.551829451877157817e-01,1.185109683210633341e-06
9.000000000000000000e+00,1.000000000000000000e+01,3.048185177895543774e-01,5.022660929786650588e-09,2.969857699869039025e-01,1.278407949171738036e-08
9.000000000000000000e+00,1.000000000000000000e+01,2.869159963159716442e-01,4.080357300119086761e-08,2.728301895759562834e-01,1.919755526542619209e-07
1.100000000000000000e+01,1.000000000000000000e+01,3.007629882304077018e-01,8.175570276312134904e-09,2.880040613595770682e-01,3.607274838316222315e-08
1.100000000000000000e+01,1.000000000000000000e+01,2.314487759363592634e-01,1.118511514412807366e-05,2.023814770404853414e-01,1.288702200339377705e-04
1.300000000000000000e+01,1.000000000000000000e+01,3.527552291098599579e-01,8.805272947331038532e-12,3.499738534743775387e-01,1.312178388402772528e-11
1.300000000000000000e+01,1.000000000000000000e+01,2.559272272134246462e-01,1.100438829234707549e-06,2.488405067597981024e-01,2.208253459137856245e-06
1.500000000000000000e+01,1.000000000000000000e+01,3.571982922022727269e-01,4.617891486917846477e-12,3.627096647641914751e-01,2.044704534925183608e-12
1.500000000000000000e+01,1.000000000000000000e+01,2.607660082854239003e-01,6.758128832540744051e-07,2.177169157264040311e-01,3.697445081607497015e-05
1.700000000000000000e+01,1.000000000000000000e+01,2.900225393242796823e-01,2.866115770753363345e-08,2.754588359884646565e-01,1.447351498460482878e-07
1.700000000000000000e+01,1.000000000000000000e+01,2.895425215475941894e-01,3.027740869676905567e-08,2.746712746006638728e-01,1.575661460746276755e-07
1.900000000000000000e+01,1.000000000000000000e+01,3.169343628998085305e-01,1.120142924512990717e-09,3.076458689309278238e-01,3.560377741936570772e-09
1.900000000000000000e+01,1.000000000000000000e+01,3.513715120519747548e-01,1.074350978271333077e-11,3.264976264348905532e-01,3.264658192010383976e-10
2.100000000000000000e+01,1.000000000000000000e+01,3.143240701533879800e-01,1.556574487685200896e-09,2.807922196667245185e-01,8.085281850020472339e-08
2.100000000000000000e+01,1.000000000000000000e+01,3.037305320587093127e-01,5.728162568546472716e-09,2.985840526877568957e-01,1.058907784284202621e-08
2.300000000000000000e+01,1.000000000000000000e+01,2.903690142185056389e-01,2.754668695363284530e-08,2.622210961395838869e-01,5.825331896965428698e-07
2.300000000000000000e+01,1.000000000000000000e+01,2.784591443406456146e-01,1.044661233424590073e-07,2.671862390939811482e-01,3.485707718698328455e-07
2.500000000000000000e+01,1.000000000000000000e+01,3.146166641093386396e-01,1.500448492425308051e-09,3.035795090908747218e-01,5.833379820500727990e-09
2.500000000000000000e+01,1.000000000000000000e+01,3.115731413376968684e-01,2.194180836411301712e-09,2.847831187064681635e-01,5.187418541272694932e-08
2.700000000000000000e+01,1.000000000000000000e+01,2.963095581726558070e-01,1.383988217356387079e-08,2.774986418445996583e-01,1.160085925130726905e-07
2.700000000000000000e+01,1.000000000000000000e+01,3.304226032505381827e-01,1.943588071431594808e-10,3.107547046257974621e-01,2.428498886007561341e-09
2.900000000000000000e+01,1.000000000000000000e+01,2.907933777602131897e-01,2.623864430589713438e-08,2.757873921454080945e-01,1.396851725093622950e-07
2.900000000000000000e+01,1.000000000000000000e+01,3.531467184588475416e-01,8.321862063426227639e-12,3.472008658782892998e-01,1.945509092738622440e-11
3.100000000000000000e+01,1.000000000000000000e+01,2.713019824409831360e-01,2.259284087202688096e-07,2.654682383482010466e-01,4.168447160596037235e-07
3.100000000000000000e+01,1.000000000000000000e+01,3.272816855676848879e-01,2.945109926050092091e-10,3.248173279998298191e-01,4.067062415966572974e-10
3.300000000000000000e+01,1.000000000000000000e+01,3.238258031089387701e-01,4.627285873961118310e-10,3.180259941948535563e-01,9.752205525428101115e-10
3.300000000000000000e+01,1.000000000000000000e+01,2.989191688818830794e-01,1.017749979529217888e-08,2.846805119952052765e-01,5.247406524077767967e-08
3.500000000000000000e+01,1.000000000000000000e+01,3.059419694544540103e-01,4.382733547911093209e-09,2.918907877969288411e-01,2.312825863666231243e-08
