5.000000000000000000e+00,1.000000000000000000e+01,1.161443953008112068e-01,4.442173071979405030e-02,1.060881627179429548e-01,6.650398147977101826e-02
6.000000000000000000e+00,1.000000000000000000e+01,7.889431049379573568e-02,1.729108333696024458e-01,4.522578468924239731e-02,4.351184944349991701e-01
7.000000000000000000e+00,1.000000000000000000e+01,1.279510223838854488e-01,2.668868812599732576e-02,1.238993871319211681e-01,3.192773668801003606e-02
8.000000000000000000e+00,1.000000000000000000e+01,4.465965388213942455e-02,4.408946880675604918e-01,3.681783579052073929e-02,5.252609176291677118e-01
9.000000000000000000e+00,1.000000000000000000e+01,5.025339383417464639e-02,3.857619038711244119e-01,1.557275585063862093e-02,7.882234233450035044e-01
1.000000000000000000e+01,1.000000000000000000e+01,1.265169943401181774e-01,2.845165990999935085e-02,9.332809982809218974e-02,1.066870192413296725e-01
1.100000000000000000e+01,1.000000000000000000e+01,8.357037567987304905e-02,1.487486453205805748e-01,5.902483104148297660e-02,3.082215916164148251e-01
1.200000000000000000e+01,1.000000000000000000e+01,1.158365344543406533e-01,4.499244666214581578e-02,1.215123737808047610e-01,3.540715691084722616e-02
1.300000000000000000e+01,1.000000000000000000e+01,1.605485558234504007e-01,5.315306094599882292e-03,1.426909811039887011e-01,1.336717682260346249e-02
1.400000000000000000e+01,1.000000000000000000e+01,1.407238385204387376e-01,1.471233398827015079e-02,9.800182193914520890e-02,9.018243238334677780e-02
1.500000000000000000e+01,1.000000000000000000e+01,1.552127078737191301e-01,7.070993898204183149e-03,9.899576179595728775e-02,8.695091336216062561e-02
1.600000000000000000e+01,1.000000000000000000e+01,1.412429496878427893e-01,1.434629930900579997e-02,8.406286017714392766e-02,1.463611981118084771e-01
1.700000000000000000e+01,1.000000000000000000e+01,1.285947057446068242e-01,2.592839366771082163e-02,9.996933966693180573e-02,8.387641251637206752e-02
1.800000000000000000e+01,1.000000000000000000e+01,1.137933425274320759e-01,4.893805516471202294e-02,7.909012377119062354e-02,1.718437342089288722e-01
1.900000000000000000e+01,1.000000000000000000e+01,1.574066158484433431e-01,6.294495697206617738e-03,9.372183994892756276e-02,1.052106050068796761e-01
2.000000000000000000e+01,1.000000000000000000e+01,1.462576631186137122e-01,1.120195800641628041e-02,9.759467162077146984e-02,9.153362672545772849e-02
2.100000000000000000e+01,1.000000000000000000e+01,1.340216904704426004e-01,2.022655873352172465e-02,1.096531350217535838e-01,5.782220906186062021e-02
2.200000000000000000e+01,1.000000000000000000e+01,1.411570585855096704e-01,1.440630526633662409e-02,7.181960971161617524e-02,2.148417690079175157e-01
2.300000000000000000e+01,1.000000000000000000e+01,1.074643907226043860e-01,6.303364009598763640e-02,8.763239417006593590e-02,1.299203828848226883e-01
2.400000000000000000e+01,1.000000000000000000e+01,7.325833256354473411e-02,2.057727066512051450e-01,6.617837426655628907e-02,2.531586144525418414e-01
2.500000000000000000e+01,1.000000000000000000e+01,1.168273045775314739e-01,4.317741377327864727e-02,8.299835325166976530e-02,1.515586793500487972e-01
2.600000000000000000e+01,1.000000000000000000e+01,1.355945260521039808e-01,1.879243039509043492e-02,7.863832373953205668e-02,1.743132763998183898e-01
2.700000000000000000e+01,1.000000000000000000e+01,1.301965919714189457e-01,2.411672334333529732e-02,7.743171604022733301e-02,1.810377110903471087e-01
2.800000000000000000e+01,1.000000000000000000e+01,1.162615709363327976e-01,4.420611197908875384e-02,7.102787243409725004e-02,2.199531135840928908e-01
2.900000000000000000e+01,1.000000000000000000e+01,1.740161212448874117e-01,2.489833605551989518e-03,1.270623164916667713e-01,2.776982663846395971e-02
3.000000000000000000e+01,1.000000000000000000e+01,1.370737175705215860e-01,1.752527279126975604e-02,8.507283383834723933e-02,1.415564857340956550e-01
