5.000000000000000000e+00,1.000000000000000000e+01,2.191176266285477237e-01,3.284030756915636598e-05,1.989260154870527708e-01,1.686355992139055866e-04
5.000000000000000000e+00,1.000000000000000000e+01,3.556256508418274009e-01,5.809748858443291916e-12,3.530741849993063730e-01,8.409427931116894059e-12
5.000000000000000000e+00,1.000000000000000000e+01,2.076951937883949606e-01,8.446984959609924988e-05,2.296865196568308454e-01,1.309447143975377546e-05
5.000000000000000000e+00,1.000000000000000000e+01,4.198524930423098156e-01,1.659549698297679653e-16,3.706903786877605578e-01,6.111011612394053785e-13
5.000000000000000000e+00,1.000000000000000000e+01,3.200102142344155576e-01,7.570242069886180390e-10,3.266198396619054978e-01,3.212720798467332855e-10
1.000000000000000000e+01,1.000000000000000000e+01,3.679263280314816198e-01,9.320095498301314402e-13,3.720503894028588387e-01,4.957635764538045039e-13
1.000000000000000000e+01,1.000000000000000000e+01,4.088390111122681136e-01,1.177682990660075115e-15,4.213287938226252805e-01,1.269166666739716006e-16
1.000000000000000000e+01,1.000000000000000000e+01,4.544176470402569445e-01,2.176928875624916801e-19,4.632673038258577902e-01,3.512333034927535701e-20
1.000000000000000000e+01,1.000000000000000000e+01,3.897617487768452738e-01,2.969902267775768641e-14,4.062796437660702864e-01,1.838011730952055860e-15
1.000000000000000000e+01,1.000000000000000000e+01,4.583038580217950742e-01,9.834997070741288660e-20,4.289123176313441310e-01,3.134234456344816951e-17
1.500000000000000000e+01,1.000000000000000000e+01,3.909356711940534246e-01,2.449466352217986061e-14,4.051408295197463372e-01,2.237873998535756506e-15
1.500000000000000000e+01,1.000000000000000000e+01,3.952593777776284845e-01,1.196779215287595175e-14,4.162150716805914641e-01,3.195434289390486282e-16
1.500000000000000000e+01,1.000000000000000000e+01,4.258214644120106307e-01,5.565894884703467938e-17,4.427571583297238433e-01,2.223957829555561191e-18
1.500000000000000000e+01,1.000000000000000000e+01,4.534636134141874497e-01,2.641704349563953808e-19,4.425688481906153160e-01,2.307330597043683485e-18
1.500000000000000000e+01,1.000000000000000000e+01,3.506385948839919608e-01,1.193276571078323935e-11,3.417062268461966701e-01,4.197719958021360617e-11
2.000000000000000000e+01,1.000000000000000000e+01,3.668905863496478292e-01,1.090582337596663729e-12,3.840857119409845644e-01,7.457971712416962513e-14
2.000000000000000000e+01,1.000000000000000000e+01,4.559380443516912185e-01,1.597230872947153400e-19,4.407498748752852746e-01,3.288436556952333497e-18
2.000000000000000000e+01,1.000000000000000000e+01,3.914125515996494387e-01,2.264575335097388607e-14,4.105876894208807526e-01,8.669354506198839144e-16
2.000000000000000000e+01,1.000000000000000000e+01,3.299162588381890915e-01,2.078937621537518919e-10,3.278580891419287657e-01,2.729806952090636097e-10
2.000000000000000000e+01,1.000000000000000000e+01,4.522270799826290655e-01,3.391701686444580540e-19,4.672858902271745940e-01,1.507180976741474459e-20
2.500000000000000000e+01,1.000000000000000000e+01,3.818712604868839122e-01,1.063025147731596330e-13,3.999878528483608586e-01,5.402442675369563775e-15
2.500000000000000000e+01,1.000000000000000000e+01,4.756801565431996726e-01,2.482213999567365290e-21,4.835488200691930305e-01,4.372253430967745779e-22
2.500000000000000000e+01,1.000000000000000000e+01,4.170158186160012326e-01,2.768131561377164272e-16,4.384437988799897434e-01,5.137516134947158375e-18
2.500000000000000000e+01,1.000000000000000000e+01,4.242309536770992318e-01,7.462444385072298685e-17,4.336416415368256616e-01,1.286881651879161208e-17
2.500000000000000000e+01,1.000000000000000000e+01,4.355080294469614866e-01,9.021938678297073964e-18,4.448652145065848940e-01,1.470689857495810466e-18
3.000000000000000000e+01,1.000000000000000000e+01,4.143959773488736231e-01,4.421201871191154619e-16,4.306941289654656058e-01,2.244863507360634536e-17
3.000000000000000000e+01,1.000000000000000000e+01,4.723005258426710151e-01,5.161940895332154554e-21,4.914498940472801225e-01,7.304833509095628694e-23
3.000000000000000000e+01,1.000000000000000000e+01,4.524412396613434750e-01,3.248268702894960932e-19,4.650436193501246152e-01,2.419803134586899300e-20
3.000000000000000000e+01,1.000000000000000000e+01,4.422832505183433849e-01,2.439673328834866725e-18,4.622313893336622015e-01,4.360424364330334544e-20
3.000000000000000000e+01,1.000000000000000000e+01,4.305501646810019345e-01,2.306388824976202687e-17,4.329138509713063021e-01,1.477154047828432772e-17
3.500000000000000000e+01,1.000000000000000000e+01,4.352541752035936073e-01,9.469660851488788999e-18,4.500916192955986550e-01,5.209731974954413595e-19
3.500000000000000000e+01,1.000000000000000000e+01,4.651005320072655325e-01,2.391001704497245117e-20,4.732057333095809337e-01,4.246114843615179848e-21
3.500000000000000000e+01,1.000000000000000000e+01,4.163972108816253459e-01,3.092885469472305776e-16,4.141879332620272414e-01,4.587887616623209625e-16
3.500000000000000000e+01,1.000000000000000000e+01,3.849175114072991288e-01,6.523827880552941218e-14,4.183918669084399911e-01,2.161042134521868218e-16
3.500000000000000000e+01,1.000000000000000000e+01,4.675650052017462088e-01,1.420576638283962751e-20,4.732243025224572297e-01,4.229111090866964908e-21
4.000000000000000000e+01,1.000000000000000000e+01,4.194999344816505715e-01,1.768970284025790926e-16,4.354329107896094397e-01,9.152212578672801271e-18
4.000000000000000000e+01,1.000000000000000000e+01,4.314673682986300829e-01,1.940993314969209557e-17,4.387440361066677896e-01,4.848526637650801667e-18
4.000000000000000000e+01,1.000000000000000000e+01,4.197524246506318391e-01,1.689913162312926522e-16,4.459915855949341812e-01,1.177719716246387035e-18
4.000000000000000000e+01,1.000000000000000000e+01,3.865141604769506967e-01,5.040586054806696152e-14,4.082520080623784353e-01,1.304709818355033011e-15
