CBOW,0,5,0,10,100,1,10000_Trained_on1000000articles,5,0,7.900000000000000000e+01
CBOW,0,5,0,10,100,1,20000_Trained_on1000000articles,6,1,7.900000000000000000e+01
CBOW,0,5,0,10,100,1,30000_Trained_on1000000articles,4,2,7.900000000000000000e+01
CBOW,0,5,0,10,100,1,40000_Trained_on1000000articles,8,1,7.900000000000000000e+01
CBOW,0,5,0,10,100,1,50000_Trained_on1000000articles,7,2,7.900000000000000000e+01
CBOW,0,5,0,10,100,1,70000_Trained_on1000000articles,8,4,7.900000000000000000e+01
CBOW,0,5,0,10,100,1,90000_Trained_on1000000articles,17,4,7.900000000000000000e+01
CBOW,0,5,0,10,100,5,10000_Trained_on1000000articles,3,0,7.900000000000000000e+01
CBOW,0,5,0,10,100,5,50000_Trained_on1000000articles,4,3,7.900000000000000000e+01
CBOW,0,5,0,10,100,5,90000_Trained_on1000000articles,12,2,7.900000000000000000e+01
CBOW,0,5,0,10,100,9,10000_Trained_on1000000articles,4,0,7.900000000000000000e+01
CBOW,0,5,0,10,100,9,50000_Trained_on1000000articles,7,1,7.900000000000000000e+01
CBOW,0,5,0,10,100,9,90000_Trained_on1000000articles,10,3,7.900000000000000000e+01
CBOW,0,5,0,10,150,1,10000_Trained_on1000000articles,4,0,7.900000000000000000e+01
CBOW,0,5,0,10,150,1,50000_Trained_on1000000articles,13,2,7.900000000000000000e+01
CBOW,0,5,0,10,150,1,90000_Trained_on1000000articles,13,2,7.900000000000000000e+01
CBOW,0,5,0,10,200,1,10000_Trained_on1000000articles,4,2,7.900000000000000000e+01
CBOW,0,5,0,10,200,1,50000_Trained_on1000000articles,13,3,7.900000000000000000e+01
CBOW,0,5,0,10,200,1,90000_Trained_on1000000articles,17,8,7.900000000000000000e+01
CBOW,1,15,0,30,100,1,10000_Trained_on1000000articles,4,3,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,1,10000_Trained_on1000000articles,5,0,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,1,20000_Trained_on1000000articles,5,3,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,1,30000_Trained_on1000000articles,9,1,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,1,40000_Trained_on1000000articles,13,2,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,1,50000_Trained_on1000000articles,9,1,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,1,70000_Trained_on1000000articles,11,4,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,1,90000_Trained_on1000000articles,15,6,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,5,10000_Trained_on1000000articles,3,0,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,5,50000_Trained_on1000000articles,7,1,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,5,90000_Trained_on1000000articles,13,1,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,9,10000_Trained_on1000000articles,3,0,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,9,50000_Trained_on1000000articles,6,2,7.900000000000000000e+01
Fast_Text,0,5,0,10,100,9,90000_Trained_on1000000articles,9,3,7.900000000000000000e+01
Fast_Text,0,5,0,10,150,1,10000_Trained_on1000000articles,5,1,7.900000000000000000e+01
Fast_Text,0,5,0,10,150,1,50000_Trained_on1000000articles,8,4,7.900000000000000000e+01
Fast_Text,0,5,0,10,150,1,90000_Trained_on1000000articles,15,4,7.900000000000000000e+01
Fast_Text,0,5,0,10,200,1,10000_Trained_on1000000articles,4,0,7.900000000000000000e+01
Fast_Text,0,5,0,10,200,1,50000_Trained_on1000000articles,4,3,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,1,10000_Trained_on1000000articles,3,0,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,1,20000_Trained_on1000000articles,6,2,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,1,30000_Trained_on1000000articles,7,4,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,1,40000_Trained_on1000000articles,12,5,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,1,50000_Trained_on1000000articles,6,4,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,1,70000_Trained_on1000000articles,16,6,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,1,90000_Trained_on1000000articles,11,9,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,5,10000_Trained_on1000000articles,3,0,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,5,50000_Trained_on1000000articles,5,2,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,5,90000_Trained_on1000000articles,8,5,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,9,10000_Trained_on1000000articles,3,1,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,9,50000_Trained_on1000000articles,6,2,7.900000000000000000e+01
Skip_gram,0,5,0,10,100,9,90000_Trained_on1000000articles,9,2,7.900000000000000000e+01
Skip_gram,0,5,0,10,150,1,10000_Trained_on1000000articles,4,1,7.900000000000000000e+01
Skip_gram,0,5,0,10,150,1,50000_Trained_on1000000articles,11,6,7.900000000000000000e+01
